START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
02/24/19,12:05 PM,01:05 PM,Nationals at Cardinals,Roger Dean Chevrolet Stadium - Jupiter,"Local TV: FS-M- ESPN+ ----- Local Radio: KMOX 1120- CRN",02/24/19,02/24/19,03:05 PM,04:05 PM,FALSE,TRUE,02/24/19,11:05 AM,12:05 PM,FREE,BUSY
02/25/19,12:05 PM,01:05 PM,Tigers at Cardinals,Roger Dean Chevrolet Stadium - Jupiter,"Local TV: FS-M ----- Local Radio: KMOX 1120- CRN",02/25/19,02/25/19,03:05 PM,04:05 PM,FALSE,TRUE,02/25/19,11:05 AM,12:05 PM,FREE,BUSY
02/27/19,12:05 PM,01:05 PM,Braves at Cardinals,Roger Dean Chevrolet Stadium - Jupiter,"Local Radio: KMOX 1120- CRN",02/27/19,02/27/19,03:05 PM,04:05 PM,FALSE,TRUE,02/27/19,11:05 AM,12:05 PM,FREE,BUSY
02/28/19,12:05 PM,01:05 PM,Mets at Cardinals,Roger Dean Chevrolet Stadium - Jupiter,"Local Radio: KMOX 1120- CRN",02/28/19,02/28/19,03:05 PM,04:05 PM,FALSE,TRUE,02/28/19,11:05 AM,12:05 PM,FREE,BUSY
03/02/19,12:05 PM,01:05 PM,Marlins at Cardinals,Roger Dean Chevrolet Stadium - Jupiter,"Local TV: FS-M ----- Local Radio: KMOX 1120- CRN",03/02/19,03/02/19,03:05 PM,04:05 PM,FALSE,TRUE,03/02/19,11:05 AM,12:05 PM,FREE,BUSY
03/03/19,12:05 PM,01:05 PM,Mets at Cardinals,Roger Dean Chevrolet Stadium - Jupiter,"Local TV: FS-M ----- Local Radio: KMOX 1120- CRN",03/03/19,03/03/19,03:05 PM,04:05 PM,FALSE,TRUE,03/03/19,11:05 AM,12:05 PM,FREE,BUSY
03/08/19,12:05 PM,01:05 PM,Nationals at Cardinals,Roger Dean Chevrolet Stadium - Jupiter,"",03/08/19,03/08/19,03:05 PM,04:05 PM,FALSE,TRUE,03/08/19,11:05 AM,12:05 PM,FREE,BUSY
03/09/19,12:05 PM,01:05 PM,Astros at Cardinals,Roger Dean Chevrolet Stadium - Jupiter,"Local TV: FS-M+- MLBN (out-of-market only) ----- Local Radio: KMOX 1120- CRN",03/09/19,03/09/19,03:05 PM,04:05 PM,FALSE,TRUE,03/09/19,11:05 AM,12:05 PM,FREE,BUSY
03/11/19,12:05 PM,01:05 PM,Nationals at Cardinals,Roger Dean Chevrolet Stadium - Jupiter,"Local Radio: KMOX 1120- CRN",03/11/19,03/11/19,03:05 PM,04:05 PM,FALSE,TRUE,03/11/19,11:05 AM,12:05 PM,FREE,BUSY
03/14/19,12:05 PM,01:05 PM,Mets at Cardinals,Roger Dean Chevrolet Stadium - Jupiter,"Local Radio: KMOX 1120- CRN",03/14/19,03/14/19,03:05 PM,04:05 PM,FALSE,TRUE,03/14/19,11:05 AM,12:05 PM,FREE,BUSY
03/15/19,05:05 PM,06:05 PM,Astros at Cardinals,Roger Dean Chevrolet Stadium - Jupiter,"Local TV: FS-M ----- Local Radio: KMOX 1120- CRN",03/15/19,03/15/19,08:05 PM,09:05 PM,FALSE,TRUE,03/15/19,04:05 PM,05:05 PM,FREE,BUSY
03/18/19,12:05 PM,01:05 PM,Phillies at Cardinals,Roger Dean Chevrolet Stadium - Jupiter,"Local TV: FS-M- MLBN (out-of-market only) ----- Local Radio: KMOX 1120- CRN",03/18/19,03/18/19,03:05 PM,04:05 PM,FALSE,TRUE,03/18/19,11:05 AM,12:05 PM,FREE,BUSY
03/20/19,12:05 PM,01:05 PM,Marlins at Cardinals,Roger Dean Chevrolet Stadium - Jupiter,"Local TV: FS-M ----- Local Radio: MLB.com",03/20/19,03/20/19,03:05 PM,04:05 PM,FALSE,TRUE,03/20/19,11:05 AM,12:05 PM,FREE,BUSY
