START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
02/23/19,05:05 PM,06:05 PM,Rays at Twins,CenturyLink Sports Complex - Fort Myers,"Local Radio: TIBN",02/23/19,02/23/19,08:05 PM,09:05 PM,FALSE,TRUE,02/23/19,04:05 PM,05:05 PM,FREE,BUSY
02/25/19,12:05 PM,01:05 PM,Orioles at Twins,CenturyLink Sports Complex - Fort Myers,"",02/25/19,02/25/19,03:05 PM,04:05 PM,FALSE,TRUE,02/25/19,11:05 AM,12:05 PM,FREE,BUSY
02/26/19,12:05 PM,01:05 PM,Pirates at Twins,CenturyLink Sports Complex - Fort Myers,"Local Radio: WCCO 830",02/26/19,02/26/19,03:05 PM,04:05 PM,FALSE,TRUE,02/26/19,11:05 AM,12:05 PM,FREE,BUSY
03/01/19,12:05 PM,01:05 PM,Red Sox at Twins,CenturyLink Sports Complex - Fort Myers,"Local TV: FSNO- MLBN (out-of-market only) ----- Local Radio: TIBN- WCCO 830",03/01/19,03/01/19,03:05 PM,04:05 PM,FALSE,TRUE,03/01/19,11:05 AM,12:05 PM,FREE,BUSY
03/03/19,12:05 PM,01:05 PM,Phillies at Twins,CenturyLink Sports Complex - Fort Myers,"Local TV: FSNO ----- Local Radio: WCCO 830- TIBN",03/03/19,03/03/19,03:05 PM,04:05 PM,FALSE,TRUE,03/03/19,11:05 AM,12:05 PM,FREE,BUSY
03/04/19,12:05 PM,01:05 PM,Orioles at Twins,CenturyLink Sports Complex - Fort Myers,"Local TV: FSNO ----- Local Radio: TIBN- WCCO 830",03/04/19,03/04/19,03:05 PM,04:05 PM,FALSE,TRUE,03/04/19,11:05 AM,12:05 PM,FREE,BUSY
03/05/19,12:05 PM,01:05 PM,Rays at Twins,CenturyLink Sports Complex - Fort Myers,"",03/05/19,03/05/19,03:05 PM,04:05 PM,FALSE,TRUE,03/05/19,11:05 AM,12:05 PM,FREE,BUSY
03/08/19,12:05 PM,01:05 PM,Rays at Twins,CenturyLink Sports Complex - Fort Myers,"Local Radio: TIBN- WCCO 830",03/08/19,03/08/19,03:05 PM,04:05 PM,FALSE,TRUE,03/08/19,11:05 AM,12:05 PM,FREE,BUSY
03/10/19,12:05 PM,01:05 PM,Blue Jays at Twins,CenturyLink Sports Complex - Fort Myers,"Local Radio: TIBN- WCCO 830",03/10/19,03/10/19,03:05 PM,04:05 PM,FALSE,TRUE,03/10/19,11:05 AM,12:05 PM,FREE,BUSY
03/11/19,12:05 PM,01:05 PM,Tigers at Twins,CenturyLink Sports Complex - Fort Myers,"Local TV: FSNO ----- Local Radio: TIBN- WCCO 830",03/11/19,03/11/19,03:05 PM,04:05 PM,FALSE,TRUE,03/11/19,11:05 AM,12:05 PM,FREE,BUSY
03/14/19,12:05 PM,01:05 PM,Nationals at Twins,CenturyLink Sports Complex - Fort Myers,"Local Radio: TIBN",03/14/19,03/14/19,03:05 PM,04:05 PM,FALSE,TRUE,03/14/19,11:05 AM,12:05 PM,FREE,BUSY
03/15/19,12:05 PM,01:05 PM,Orioles at Twins,CenturyLink Sports Complex - Fort Myers,"Local TV: FSNO ----- Local Radio: TIBN- WCCO 830",03/15/19,03/15/19,03:05 PM,04:05 PM,FALSE,TRUE,03/15/19,11:05 AM,12:05 PM,FREE,BUSY
03/18/19,12:05 PM,01:05 PM,Red Sox at Twins,CenturyLink Sports Complex - Fort Myers,"Local TV: FSNO ----- Local Radio: TIBN- WCCO 830",03/18/19,03/18/19,03:05 PM,04:05 PM,FALSE,TRUE,03/18/19,11:05 AM,12:05 PM,FREE,BUSY
03/20/19,12:05 PM,01:05 PM,Pirates at Twins,CenturyLink Sports Complex - Fort Myers,"Local TV: FSNO ----- Local Radio: TIBN",03/20/19,03/20/19,03:05 PM,04:05 PM,FALSE,TRUE,03/20/19,11:05 AM,12:05 PM,FREE,BUSY
03/22/19,05:05 PM,06:05 PM,Red Sox at Twins,CenturyLink Sports Complex - Fort Myers,"Local TV: FSNO+ ----- Local Radio: TIBN- WCCO 830",03/22/19,03/22/19,08:05 PM,09:05 PM,FALSE,TRUE,03/22/19,04:05 PM,05:05 PM,FREE,BUSY
03/24/19,12:05 PM,01:05 PM,Yankees at Twins,CenturyLink Sports Complex - Fort Myers,"Local TV: FSNO ----- Local Radio: TIBN- WCCO 830",03/24/19,03/24/19,03:05 PM,04:05 PM,FALSE,TRUE,03/24/19,11:05 AM,12:05 PM,FREE,BUSY
03/25/19,12:05 PM,01:05 PM,Red Wings at Twins,CenturyLink Sports Complex - Fort Myers,"",03/25/19,03/25/19,03:05 PM,04:05 PM,FALSE,TRUE,03/25/19,11:05 AM,12:05 PM,FREE,BUSY
03/26/19,01:05 PM,02:05 PM,Rockies at Twins,CenturyLink Sports Complex - Fort Myers,"Local TV: FSNO ----- Local Radio: TIBN- WCCO 830",03/26/19,03/26/19,04:05 PM,05:05 PM,FALSE,TRUE,03/26/19,12:05 PM,01:05 PM,FREE,BUSY
03/28/19,03:10 PM,04:10 PM,Indians at Twins,Target Field - Minneapolis,"Local TV: FSNO ----- Local Radio: TIBN- twinsbeisbol.com ",03/28/19,03/28/19,06:10 PM,07:10 PM,FALSE,TRUE,03/28/19,02:10 PM,03:10 PM,FREE,BUSY
