START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
02/24/18,03:05 PM,03:05 PM,Rockies at Reds,Goodyear Ballpark - Goodyear,"Local Radio: WLW 700",02/24/18,02/24/18,06:05 PM,06:05 PM,FALSE,TRUE,02/24/18,02:05 PM,02:05 PM,FREE,BUSY
02/25/18,03:05 PM,03:05 PM,Indians at Reds,Goodyear Ballpark - Goodyear,"Local TV: FS-O ----- Local Radio: WLW 700",02/25/18,02/25/18,06:05 PM,06:05 PM,FALSE,TRUE,02/25/18,02:05 PM,02:05 PM,FREE,BUSY
02/26/18,03:05 PM,03:05 PM,D-backs at Reds,Goodyear Ballpark - Goodyear,"Local Radio: WLW 700",02/26/18,02/26/18,06:05 PM,06:05 PM,FALSE,TRUE,02/26/18,02:05 PM,02:05 PM,FREE,BUSY
03/01/18,03:05 PM,03:05 PM,White Sox at Reds,Goodyear Ballpark - Goodyear,"Local Radio: WSAI-1360",03/01/18,03/01/18,06:05 PM,06:05 PM,FALSE,TRUE,03/01/18,02:05 PM,02:05 PM,FREE,BUSY
03/04/18,03:05 PM,03:05 PM,Royals at Reds,Goodyear Ballpark - Goodyear,"Local Radio: WLW 700",03/04/18,03/04/18,06:05 PM,06:05 PM,FALSE,TRUE,03/04/18,02:05 PM,02:05 PM,FREE,BUSY
03/05/18,03:05 PM,03:05 PM,Angels at Reds,Goodyear Ballpark - Goodyear,"Local Radio: WSAI-1360",03/05/18,03/05/18,06:05 PM,06:05 PM,FALSE,TRUE,03/05/18,02:05 PM,02:05 PM,FREE,BUSY
03/06/18,03:05 PM,03:05 PM,Indians at Reds,Goodyear Ballpark - Goodyear,"Local TV: FS-O ----- Local Radio: WSAI-1360",03/06/18,03/06/18,06:05 PM,06:05 PM,FALSE,TRUE,03/06/18,02:05 PM,02:05 PM,FREE,BUSY
03/09/18,08:05 PM,08:05 PM,Rangers at Reds,Goodyear Ballpark - Goodyear,"Local Radio: WLW 700",03/09/18,03/09/18,11:05 PM,11:05 PM,FALSE,TRUE,03/09/18,07:05 PM,07:05 PM,FREE,BUSY
03/10/18,08:05 PM,08:05 PM,Mariners at Reds,Goodyear Ballpark - Goodyear,"Local TV: FS-O- MLBN ----- Local Radio: WLW 700",03/10/18,03/10/18,11:05 PM,11:05 PM,FALSE,TRUE,03/10/18,07:05 PM,07:05 PM,FREE,BUSY
03/16/18,04:05 PM,04:05 PM,Brewers at Reds,Goodyear Ballpark - Goodyear,"Local Radio: MLB.com",03/16/18,03/16/18,07:05 PM,07:05 PM,FALSE,TRUE,03/16/18,03:05 PM,03:05 PM,FREE,BUSY
03/17/18,04:05 PM,04:05 PM,Giants at Reds,Goodyear Ballpark - Goodyear,"Local Radio: MLB.com",03/17/18,03/17/18,07:05 PM,07:05 PM,FALSE,TRUE,03/17/18,03:05 PM,03:05 PM,FREE,BUSY
03/18/18,04:05 PM,04:05 PM,D-backs at Reds,Goodyear Ballpark - Goodyear,"Local TV: FS-O ----- Local Radio: MLB.com",03/18/18,03/18/18,07:05 PM,07:05 PM,FALSE,TRUE,03/18/18,03:05 PM,03:05 PM,FREE,BUSY
03/19/18,09:05 PM,09:05 PM,Cubs at Reds,Goodyear Ballpark - Goodyear,"Local Radio: WLW 700",03/20/18,03/20/18,12:05 AM,12:05 AM,FALSE,TRUE,03/19/18,08:05 PM,08:05 PM,FREE,BUSY
03/24/18,04:05 PM,04:05 PM,Padres at Reds,Goodyear Ballpark - Goodyear,"Local Radio: WSAI-1360",03/24/18,03/24/18,07:05 PM,07:05 PM,FALSE,TRUE,03/24/18,03:05 PM,03:05 PM,FREE,BUSY
